fold,epoch,loss,val_dice,val_iou,val_hd95,baseline_dice,delta,lr_bb,sec,ft,bd,w
0,0,0.6857419695172992,0.538217531004235,0.42309547396119845,21.00114462977207,0.3888955634602504,0.14932196754398458,6e-06,15.813566446304321,0.9157164096832275,0.0,0.0
0,1,0.5791251969580747,0.5125469289831083,0.3805700581920458,42.870809430240364,0.3888955634602504,0.12365136552285788,1.2e-05,16.124452829360962,0.7157374620437622,0.0,0.0
0,2,0.5995384509466133,0.5527391297567217,0.4287451336972824,43.89322183687244,0.3888955634602504,0.1638435662964713,1.8e-05,15.675632238388062,0.3547835052013397,0.0,0.0
0,3,0.609705490725381,0.5054758009809782,0.3762666575915574,87.84220110705986,0.3888955634602504,0.11658023752072783,2.4e-05,26.075087308883667,0.5790058374404907,0.0,0.0
0,4,0.523139340536935,0.4976371126103025,0.36674745935131836,73.55093576303507,0.3888955634602504,0.10874154915005213,3.0000000000000004e-05,26.438284397125244,0.5973156690597534,0.0,0.0
0,5,0.4762434570156798,0.5619506359094465,0.43106696288674995,54.55771491628042,0.3888955634602504,0.1730550724491961,3e-05,26.471266984939575,0.5750622749328613,0.0,0.0
0,6,0.4572480004660937,0.45947655429682327,0.3365717317874307,96.62021200464484,0.3888955634602504,0.07058099083657288,2.999179886011389e-05,26.83424162864685,0.4742278456687927,0.0,0.0
0,7,0.4522459762437003,0.6129662054722194,0.4889423273275834,60.54507463836652,0.3888955634602504,0.22407064201196897,2.9967204408281618e-05,26.076030015945435,0.4376979470252991,0.0,0.0
0,8,0.4335032263580634,0.6562971292657527,0.5332906228663962,19.223638451259923,0.3888955634602504,0.2674015658055023,2.9926243538175172e-05,26.955172300338745,0.6978926658630371,0.0,0.0
0,9,0.43058780565553784,0.6434117085410855,0.5198786185962523,32.059914346187675,0.3888955634602504,0.25451614508083514,2.9868961039904628e-05,26.746599912643433,0.5353463292121887,0.0,0.0
0,10,0.40717907979780316,0.6049648823444711,0.47698530399146466,50.14482059954015,0.3888955634602504,0.2160693188842207,2.9795419551040836e-05,29.2129123210907,0.19633455574512482,0.0,0.0
0,11,0.40462908027123434,0.6101075026332957,0.4893740470046001,48.824368599133635,0.3888955634602504,0.22121193917304532,2.970569948812214e-05,26.20935583114624,0.24425020813941956,0.0,0.0
0,12,0.421029694834534,0.6427360887222762,0.5340154873800067,34.55871364206305,0.3888955634602504,0.2538405252620258,2.9599898958720088e-05,25.42024850845337,0.5901181697845459,0.0,0.0
0,13,0.3802706982408251,0.6565358216104324,0.5373768006248126,28.250737444762844,0.3888955634602504,0.26764025815018205,2.947813365416023e-05,25.342670440673828,0.27841514348983765,0.0,0.0
0,14,0.36872820890679653,0.642453194338239,0.537352678835286,24.172418384063437,0.3888955634602504,0.2535576308779886,2.9340536723015367e-05,26.629581212997437,0.6519826054573059,0.0,0.0
0,15,0.37563703710935553,0.66341712963434,0.5488355275114827,38.90662773268486,0.3888955634602504,0.27452156617408957,2.9187258625509518e-05,28.459087133407593,0.18965083360671997,0.0,0.0
0,16,0.38310602854709236,0.6528940753373405,0.5397436156588449,26.833488065685515,0.3888955634602504,0.26399851187709006,2.9018466968991913e-05,26.80029034614563,0.30396947264671326,0.0,0.0
0,17,0.3285810229729633,0.6433571452144585,0.5221077201375668,37.954974713104704,0.3888955634602504,0.25446158175420813,2.883434632466077e-05,25.846798419952393,0.13700613379478455,0.0,0.0
0,18,0.34360017794735576,0.6748735961343307,0.5604053537414565,29.59040554048849,0.3888955634602504,0.28597803267408034,2.863509802573744e-05,25.735366821289062,0.26092901825904846,0.0,0.0
0,19,0.3407032915524074,0.6586662726278967,0.5464863366251921,24.30856322510716,0.3888955634602504,0.2697707091676463,2.8420939947311454e-05,26.276338815689087,0.41309475898742676,0.0,0.0
0,20,0.3272741160222462,0.6829082877507218,0.5683898303857269,28.046759055949988,0.3888955634602504,0.2940127242904714,2.8192106268097336e-05,38.49557662010193,0.3235708773136139,0.01892758533358574,0.0012626262626262534
0,21,0.3122892987971403,0.6211444390379028,0.5183275188094286,20.797598447140732,0.3888955634602504,0.23224887557765245,2.794884721436361e-05,34.86854910850525,0.14442484080791473,-0.04140359163284302,0.0075757575757575725
0,22,0.3191380470382924,0.6077107658016658,0.49985817903392854,17.069525448329504,0.3888955634602504,0.21881520234141544,2.769142878631403e-05,31.92090344429016,0.1764499545097351,-0.007709532976150513,0.013888888888888874
0,23,0.3282246385910073,0.6514704848844489,0.5341363360344326,37.5265026129206,0.3888955634602504,0.2625749214241985,2.74201324672203e-05,32.29992175102234,0.46005526185035706,0.08419468998908997,0.020202020202020193
0,24,0.2970261722803116,0.6635313793459323,0.5474938209545668,26.021610461938053,0.3888955634602504,0.2746358158856819,2.7135254915624213e-05,32.33477473258972,0.19149483740329742,-0.03678110986948013,0.026515151515151512
0,25,0.30304671519873094,0.7000186140718679,0.5908138122959329,21.88679465767841,0.3888955634602504,0.31112305061161755,2.6837107640945904e-05,38.70132088661194,0.17200276255607605,-0.02143803983926773,0.03282828282828283
0,26,0.29973542659866564,0.6920899316770288,0.5797693685219502,25.635334852168675,0.3888955634602504,0.3031943682167784,2.6526016662852887e-05,33.07049322128296,0.3528136610984802,-0.020572805777192116,0.03914141414141415
0,27,0.29123768149590007,0.6396293195727641,0.5303403905668601,23.827741667580597,0.3888955634602504,0.25073375611251375,2.620232215476231e-05,32.773250102996826,0.2965126037597656,-0.05778423696756363,0.045454545454545435
0,28,0.28310419086899075,0.6546097457419403,0.5409212318476573,29.221359588911973,0.3888955634602504,0.2657141822816899,2.5866378071866338e-05,32.17863488197327,0.36075952649116516,0.02080763876438141,0.051767676767676754
0,29,0.2887547046554332,0.6866309018128166,0.5718746218137162,28.450078164325944,0.3888955634602504,0.2977353383525662,2.5518551764087326e-05,31.46017599105835,0.36943110823631287,0.007519204169511795,0.05808080808080807
0,30,0.28130930418870886,0.6823939805519249,0.5641142748979217,24.64361216819309,0.3888955634602504,0.2934984170916745,2.5159223574386117e-05,39.35359501838684,0.21916630864143372,-0.015261312015354633,0.06439393939393939
0,31,0.2777286479059531,0.6558761990095654,0.547672545588811,32.62353578605912,0.3888955634602504,0.266980635549315,2.478878642286253e-05,32.63511419296265,0.3883453607559204,0.00019248388707637787,0.0707070707070707
0,32,0.2884464090575977,0.6480939076107017,0.5364638690511716,26.887787672998538,0.3888955634602504,0.25919834415045134,2.4407645377103056e-05,32.079235315322876,0.8358538150787354,0.17810316383838654,0.07702020202020203
0,33,0.2702592206852777,0.6355583679459731,0.5373279448106952,23.87406989578599,0.3888955634602504,0.2466628044857227,2.4016217209245377e-05,32.40377163887024,0.1341017335653305,-0.02761082537472248,0.08333333333333331
0,34,0.26671284665258566,0.644741086892215,0.5259511886949999,34.5815712591347,0.3888955634602504,0.2558455234319646,2.3614929940244155e-05,32.25637245178223,0.14803874492645264,-0.011770755052566528,0.08964646464646463
0,35,0.2602048847748309,0.6845137255156685,0.5661707807284143,32.195734430180444,0.3888955634602504,0.2956181620554181,2.320422237183641e-05,38.96198129653931,0.6832126379013062,0.3206067681312561,0.09595959595959595
0,36,0.24176619277924907,0.6830109343771449,0.575670492781699,21.776968134761137,0.3888955634602504,0.2941153709168945,2.2784543606718227e-05,32.33192467689514,0.1887761652469635,-0.005426288582384586,0.10227272727272727
0,37,0.25102858610299167,0.6459349378679149,0.5435678788803141,21.65604615922907,0.3888955634602504,0.2570393744076645,2.2356352557457624e-05,31.468210220336914,0.5636985898017883,-0.03206254541873932,0.10858585858585859
0,38,0.26345617582603376,0.6532471169210345,0.5421524354151809,23.13129077275813,0.3888955634602504,0.26435155346078415,2.1920117444680317e-05,32.39483904838562,0.14892101287841797,0.006313386373221874,0.11489898989898988
0,39,0.24982341789469428,0.6221022882714413,0.5222375992835399,28.935459475501798,0.3888955634602504,0.23320672481119092,2.1476315285077393e-05,31.671991109848022,0.27867212891578674,0.10887934267520905,0.12121212121212119
0,40,0.24933599939151685,0.6703088309673834,0.5605997376757424,20.748030827241585,0.3888955634602504,0.28141326750713297,2.1025431369794546e-05,37.95405292510986,0.13216854631900787,-0.029826892539858818,0.1275252525252525
0,41,0.23996626874622035,0.66097888178649,0.5507649075088971,29.01483922495428,0.3888955634602504,0.2720833183262396,2.056795873377331e-05,32.42534422874451,0.3654281198978424,0.013244880363345146,0.1338383838383838
0,42,0.24388120597114368,0.7089446600302697,0.6000604588701084,23.537400977403216,0.3888955634602504,0.3200490965700193,2.0104397616624646e-05,31.335343599319458,0.1729971468448639,-0.006131968926638365,0.14015151515151514
0,43,0.2310740911230749,0.6627792833952358,0.5543517792378926,31.255137107908,0.3888955634602504,0.27388371993498545,1.963525491562421e-05,33.69649124145508,0.1752050518989563,-0.00713722500950098,0.14646464646464646
