fold,epoch,loss,val_dice,val_iou,val_hd95,hd95_undefined,n_val,baseline_dice,delta,lr_bb,sec,ft,bd,w,gate
0,28,0.29669663827030024,0.6494487710803786,0.5321256423190615,35.171197348038724,0,50,0.3888955634602504,0.2605532076201282,2.5866378071866338e-05,30.805463552474976,0.44846111536026,0.09088113903999329,0.051767676767676754,-0.1866331845521927
0,29,0.29060195751336154,0.6462837737149512,0.5281808574196978,42.495557112766235,0,50,0.3888955634602504,0.25738821025470077,2.5518551764087326e-05,30.90964651107788,0.3505685031414032,0.002871981356292963,0.05808080808080807,-0.18571461737155914
0,30,0.28109591043725307,0.637717568058177,0.519428267697262,37.465243017446234,0,50,0.3888955634602504,0.24882200459792664,2.5159223574386117e-05,37.392573595047,0.17477288842201233,-0.030238766223192215,0.06439393939393939,-0.18668882548809052
0,31,0.2837219326471796,0.688253800928836,0.5752560748776144,28.204854493319313,0,50,0.3888955634602504,0.29935823746858564,2.478878642286253e-05,31.333556652069092,0.5158505439758301,0.0009732167818583548,0.0707070707070707,-0.18872866034507751
0,32,0.2884825798017638,0.6155794957444823,0.5013691636783356,50.21878053193298,0,50,0.3888955634602504,0.22668393228423195,2.4407645377103056e-05,32.206932067871094,0.7648172378540039,0.08652689307928085,0.07702020202020203,-0.18854688107967377
0,33,0.2829846691112129,0.6400233155909291,0.5296788670004292,40.73338120969455,0,50,0.3888955634602504,0.25112775213067867,2.4016217209245377e-05,31.004438877105713,0.13376688957214355,-0.028282981365919113,0.08333333333333331,-0.18751606345176697
0,34,0.2801513080390132,0.6279448759525468,0.5320763658605907,23.610070705660146,2,50,0.3888955634602504,0.23904931249229638,2.3614929940244155e-05,30.516662120819092,0.2441084086894989,-0.011722389608621597,0.08964646464646463,-0.19055207073688507
0,35,0.2710850077624224,0.6405237377488667,0.5314917599854796,36.53539825837025,0,50,0.3888955634602504,0.25162817428861634,2.320422237183641e-05,35.70602107048035,0.6607750654220581,0.0019531389698386192,0.09595959595959595,-0.18844830989837646
0,36,0.24918655716643043,0.6486198737443712,0.5337414155448442,39.3052958685964,0,50,0.3888955634602504,0.25972431028412085,2.2784543606718227e-05,31.470590591430664,0.3200303018093109,0.08827672898769379,0.10227272727272727,-0.18884584307670593
0,37,0.26000743876306376,0.6086314181136633,0.510542037871853,25.756871267599465,1,50,0.3888955634602504,0.2197358546534129,2.2356352557457624e-05,30.390800952911377,0.547527551651001,-0.03278754651546478,0.10858585858585859,-0.19027768075466156
0,38,0.2704606028843899,0.6285267743631,0.5111212028896269,35.450365031454055,0,50,0.3888955634602504,0.2396312109028496,2.1920117444680317e-05,30.428189039230347,0.12921220064163208,-0.0065702758729457855,0.11489898989898988,-0.19180302321910858
0,39,0.24863451658462993,0.6684921060470768,0.5575986273533917,30.318945283172308,0,50,0.3888955634602504,0.27959654258682637,2.1476315285077393e-05,30.514180660247803,0.22642797231674194,-0.002400821540504694,0.12121212121212119,-0.19162793457508087
0,40,0.25190141280086675,0.6779446213546351,0.5633949487558301,33.85979281401792,0,50,0.3888955634602504,0.2890490578943847,2.1025431369794546e-05,37.578078508377075,0.1429435759782791,-0.02894858457148075,0.1275252525252525,-0.19078366458415985
0,41,0.24537289241442875,0.6217812651061377,0.5081596265923974,44.89470074478383,0,50,0.3888955634602504,0.23288570164588734,2.056795873377331e-05,31.85193967819214,0.32571500539779663,0.00035641680005937815,0.1338383838383838,-0.189787358045578
0,42,0.25274999029174144,0.652069328547102,0.5352603222347979,38.40538543791345,0,50,0.3888955634602504,0.2631737650868516,2.0104397616624646e-05,30.545011043548584,0.1561962515115738,-0.006317330524325371,0.14015151515151514,-0.18983867764472961
0,43,0.2351146100126967,0.6445132712724987,0.5286731086834325,41.36959338009119,0,50,0.3888955634602504,0.2556177078122483,1.963525491562421e-05,30.531917095184326,0.18318666517734528,-0.007116682827472687,0.14646464646464646,-0.1887062042951584
0,44,0.22465021376098906,0.6577017572025808,0.5408319316973773,35.7516012325873,0,50,0.3888955634602504,0.26880619374233045,1.916104363142767e-05,30.57110047340393,0.21468599140644073,-0.014591597020626068,0.15277777777777773,-0.18813708424568176
0,45,0.21041866163818204,0.6487416565180468,0.540059971728859,33.65577279811725,2,50,0.3888955634602504,0.25984609305779643,1.8682282307111988e-05,37.57997488975525,0.17046985030174255,-0.014314372092485428,0.15909090909090906,-0.18760554492473602
0,46,0.22488461313199024,0.6515500537145986,0.5353662655143209,34.92173128728142,1,50,0.3888955634602504,0.2626544902543482,1.8199494461156203e-05,31.633610725402832,0.11778834462165833,-0.009941433556377888,0.1654040404040404,-0.18657027184963226
0,47,0.21907316680465425,0.6663246881664567,0.552250317847763,37.00545488691384,0,50,0.3888955634602504,0.27742912470620634,1.771320801498165e-05,30.30713438987732,0.17192116379737854,-0.026394061744213104,0.1717171717171717,-0.1864868402481079
0,48,0.21332487403130046,0.662966302273661,0.5488434585247624,40.76068658273562,0,50,0.3888955634602504,0.27407073881341065,1.722395471567763e-05,30.844233512878418,0.13317173719406128,-0.036846958100795746,0.178030303030303,-0.18614904582500458
0,49,0.2121154837766472,0.6512645212475502,0.5325021019593749,46.57277848727971,0,50,0.3888955634602504,0.2623689577872998,1.6732269554543794e-05,30.745677947998047,0.2556115388870239,-0.01062634214758873,0.18434343434343434,-0.18651226162910461
0,50,0.2144766615665689,0.6505134258846765,0.540173856554963,35.45846611280325,1,50,0.3888955634602504,0.26161786242442614,1.623869018208499e-05,36.658344745635986,0.10504727065563202,-0.021412711590528488,0.19065656565656566,-0.18721596896648407
0,51,0.20490403534198293,0.6913805717083008,0.574633188814401,37.994399731954275,0,50,0.3888955634602504,0.3024850082480504,1.5743756320098334e-05,31.827732801437378,0.1075901910662651,-0.053902819752693176,0.19696969696969693,-0.18764284253120422
0,52,0.20598567261987802,0.6642351946367956,0.5539058818390419,41.621833637001004,0,50,0.3888955634602504,0.2753396311765452,1.524800917149538e-05,32.25380325317383,0.1498418152332306,-0.2905008792877197,0.2032828282828283,-0.18641971051692963
0,53,0.2121231232826807,0.6852975260133021,0.5686701185642168,30.352001342961817,0,50,0.3888955634602504,0.2964019625530517,1.4751990828504623e-05,30.926557779312134,0.22167164087295532,0.015482522547245026,0.20959595959595959,-0.18627433478832245
0,54,0.21160145514473624,0.6812333584957577,0.5662387921713324,29.620995692633493,0,50,0.3888955634602504,0.29233779503550733,1.4256243679901665e-05,30.237187147140503,0.40765702724456787,0.0007460111519321799,0.21590909090909086,-0.18696151673793793
0,55,0.19470933976830268,0.647364373914548,0.5441573062116879,38.2522551372114,0,50,0.3888955634602504,0.25846881045429765,1.3761309817915017e-05,36.3804349899292,0.1262444257736206,-0.029275111854076385,0.2222222222222222,-0.1858554482460022
0,56,0.18641726368544054,0.6764993179573701,0.5629003943893485,32.69335228534517,0,50,0.3888955634602504,0.28760375449711967,1.3267730445456208e-05,31.273588180541992,0.1882883608341217,-0.022546779364347458,0.2285353535353535,-0.18488162755966187
0,57,0.19009226636618984,0.6480606193531452,0.5328886429624788,40.27519423381923,0,50,0.3888955634602504,0.2591650558928948,1.277604528432237e-05,30.461060523986816,0.1633797287940979,-0.00902189314365387,0.23484848484848486,-0.18378867208957672
0,58,0.18474745537553514,0.6900775247130375,0.5824481725361413,41.61997096141148,0,50,0.3888955634602504,0.3011819612527871,1.2286791985018356e-05,30.28462791442871,0.20494119822978973,-0.019174108281731606,0.24116161616161613,-0.18431133031845093
0,59,0.19281879918915884,0.6577219874723206,0.5469178139692424,38.55513563954651,1,50,0.3888955634602504,0.2688264240120702,1.18005055388438e-05,31.046987056732178,0.2011641263961792,-0.027792371809482574,0.24747474747474743,-0.18386578559875488
0,60,0.1747115310661647,0.643887904070766,0.5328359253893512,41.850417908502635,0,50,0.3888955634602504,0.2549923406105156,1.1317717692888014e-05,35.745057344436646,0.11269527673721313,-0.014107078313827515,0.2537878787878788,-0.18366846442222595
0,61,0.16788446675149762,0.6346099354058118,0.52203662600776,37.95258538016095,1,50,0.3888955634602504,0.2457143719455614,1.0838956368572335e-05,31.454534769058228,0.1319708228111267,-0.005097393877804279,0.26010101010101006,-0.1841253787279129
0,62,0.16717992266830134,0.6577574703262694,0.5508692718093474,38.240513216306866,1,50,0.3888955634602504,0.268861906866019,1.036474508437579e-05,30.9493191242218,0.09875849634408951,-0.02792869508266449,0.26641414141414144,-0.18399181962013245
0,63,0.1717511754559011,0.6579304751063622,0.5487733487693855,36.80778502172336,1,50,0.3888955634602504,0.26903491164611176,9.895602383375355e-06,30.38106632232666,0.14354051649570465,-0.009021105244755745,0.2727272727272727,-0.18299825489521027
0,64,0.1659496905548232,0.6328182359846474,0.5225806725524351,36.92646578813123,2,50,0.3888955634602504,0.24392267252439698,9.432041266226686e-06,30.780900239944458,0.11981289088726044,-0.045520976185798645,0.27904040404040403,-0.1826978176832199
0,65,0.1665241449159019,0.6815048072001504,0.5645524235375972,38.748607190091754,0,50,0.3888955634602504,0.2926092437399,8.974568630205462e-06,37.48477053642273,0.18340416252613068,-0.024492699652910233,0.28535353535353536,-0.18364350497722626
0,66,0.16548041877697925,0.6738266102607201,0.5609168136987808,36.5681565540242,0,50,0.3888955634602504,0.2849310468004697,8.523684714922608e-06,32.498467683792114,0.09426598995923996,-0.041880492120981216,0.29166666666666663,-0.18338249623775482
0,67,0.16132221751067102,0.6461077127832326,0.5369882652467953,39.847977021839576,0,50,0.3888955634602504,0.25721214932298225,8.079882555319685e-06,30.694554090499878,0.18927177786827087,-0.013740547001361847,0.29797979797979796,-0.1826108694076538
0,68,0.17328017235410456,0.6572881226539838,0.5528510721142689,37.52932210053751,1,50,0.3888955634602504,0.26839255919373345,7.643647442542383e-06,30.845455646514893,0.19200804829597473,-0.144025057554245,0.3042929292929293,-0.18263648450374603
0,69,0.15438298561743327,0.6617344093940056,0.5518569915800414,36.4105445810457,0,50,0.3888955634602504,0.27283884593375524,7.215456393281777e-06,30.611302137374878,0.21392087638378143,-0.02307497337460518,0.3106060606060606,-0.18242314457893372
0,70,0.15862763559027593,0.6656933522267541,0.5655010924786176,34.51270875036702,1,50,0.3888955634602504,0.2767977887665037,6.795777628163599e-06,37.06288552284241,0.11449942737817764,-0.03845641762018204,0.3169191919191919,-0.181762233376503
0,71,0.16310484129555372,0.6464164887996072,0.536685234345405,38.041802498893716,1,50,0.3888955634602504,0.25752092533935683,6.3850700597558465e-06,31.949543952941895,0.6062201857566833,0.004257235676050186,0.3232323232323232,-0.1805787980556488
0,72,0.15241216883367423,0.6423559328759102,0.5347679681964235,36.83459117986596,1,50,0.3888955634602504,0.2534603694156598,5.983782790754624e-06,30.64348316192627,0.10082229971885681,-0.3261556029319763,0.3295454545454546,-0.18040244281291962
0,73,0.15405358913905767,0.6558110503034098,0.5461025516923587,34.547289230968225,1,50,0.3888955634602504,0.2669154868431594,5.592354622896944e-06,31.0523738861084,0.11762739717960358,-0.03598600625991821,0.3358585858585858,-0.18039409816265106
0,74,0.14755477832288158,0.6566971501750034,0.5536735196478519,30.587655125549826,2,50,0.3888955634602504,0.267801586714753,5.21121357713747e-06,30.367437839508057,0.09951046109199524,-0.03985954076051712,0.3421717171717171,-0.1800234615802765
0,75,0.14470731664677056,0.6532155792170016,0.5486869156667157,35.22543764094293,1,50,0.3888955634602504,0.2643200157567512,4.840776425613887e-06,36.23888444900513,0.09467113763093948,-0.061675094068050385,0.3484848484848485,-0.17967821657657623
0,76,0.14190731007529764,0.6585626203516506,0.5534946200196803,32.77620086424094,2,50,0.3888955634602504,0.2696670568914002,4.481448235912671e-06,31.25438141822815,0.15461431443691254,-0.022607935592532158,0.3547979797979797,-0.17937351763248444
0,77,0.13663926842261334,0.6683422091532293,0.5592148836538895,38.23787946785705,1,50,0.3888955634602504,0.2794466456929789,4.133621928133666e-06,30.84835386276245,0.06370636820793152,-0.220636785030365,0.36111111111111105,-0.17893385887145996
0,78,0.14616418462626787,0.6637399894517506,0.5577277943187813,35.24991171561819,1,50,0.3888955634602504,0.2748444259915002,3.7976778452376966e-06,30.40371537208557,0.4081362783908844,-0.04696774482727051,0.36742424242424243,-0.1790275126695633
0,79,0.13978132955273803,0.6624769121260806,0.5546429389262543,36.37950151476638,1,50,0.3888955634602504,0.2735813486658302,3.473983337147118e-06,30.46908140182495,0.1252763867378235,-0.029232382774353027,0.37373737373737376,-0.17866194248199463
0,80,0.1409241303193326,0.6669961835561888,0.5569616641533506,37.796336914134514,1,50,0.3888955634602504,0.27810062009593844,3.162892359054098e-06,37.03221893310547,0.10428670048713684,-0.02915915846824646,0.38005050505050497,-0.17874246835708618
0,81,0.1386055429371036,0.6681035014842489,0.5609470039053249,36.40091459902687,1,50,0.3888955634602504,0.2792079380239985,2.86474508437579e-06,31.41359257698059,0.18708021938800812,-0.03456823527812958,0.38636363636363635,-0.17843979597091675
0,82,0.13729467326585126,0.6602390367964809,0.55326849030553,37.612115150233535,1,50,0.3888955634602504,0.2713434733362305,2.5798675327796994e-06,30.407458066940308,0.10609093308448792,-0.013984733261168003,0.3926767676767677,-0.17829670011997223
0,83,0.13404950028171345,0.6648413155077022,0.557106622440809,38.37428267977295,1,50,0.3888955634602504,0.2759457520474518,2.308571213685967e-06,31.031660795211792,0.14972376823425293,-0.008954780176281929,0.3989898989898989,-0.1780189424753189
0,84,0.12980017240862457,0.6625110584822361,0.5528364221384061,37.74375177474327,1,50,0.3888955634602504,0.27361549502198573,2.0511527856363916e-06,30.73591423034668,0.153474360704422,-0.00864608958363533,0.4053030303030303,-0.17782367765903473
0,85,0.12572130203551177,0.6696372439817178,0.5606697509814605,38.002638751483744,1,50,0.3888955634602504,0.28074168052146736,1.8078937319026655e-06,36.97912931442261,0.11580220609903336,-0.04352780431509018,0.4116161616161616,-0.17752651870250702
0,86,0.13735413353662101,0.663162162788568,0.5534548911000949,38.36875060160959,1,50,0.3888955634602504,0.2742665993283176,1.579060052688548e-06,31.809473276138306,0.06860996037721634,-0.17027080059051514,0.417929292929293,-0.177312970161438
0,87,0.12680900362985476,0.6611389187351905,0.5539082348141322,35.21358919759074,1,50,0.3888955634602504,0.2722433552749401,1.3649019742625624e-06,31.181636095046997,0.14437031745910645,-0.022467538714408875,0.4242424242424242,-0.17712146043777466
0,88,0.12939555752946405,0.6678363739750399,0.5601888786426943,35.65335376577195,1,50,0.3888955634602504,0.27894081051478953,1.1656536753392288e-06,30.477569103240967,0.17591461539268494,-0.006617111153900623,0.4305555555555555,-0.17706160247325897
0,89,0.12731124460697174,0.6639802363276078,0.5574115868608431,35.63824758164359,1,50,0.3888955634602504,0.27508467286735744,9.815330310080889e-07,30.45025944709778,0.08838339149951935,-0.14163784682750702,0.4368686868686869,-0.17690560221672058
0,90,0.12769960057066412,0.6662045792109705,0.5597017402044038,35.563759483628466,1,50,0.3888955634602504,0.27730901575072014,8.127413744904805e-07,36.574902296066284,0.08925139904022217,-0.15674325823783875,0.4431818181818181,-0.17680203914642334
0,91,0.12211640133541457,0.6661725053395239,0.5590543792529317,35.95716619412226,1,50,0.3888955634602504,0.2772769418792735,6.594632769846353e-07,32.010525703430176,0.11811891198158264,-0.03139224275946617,0.44949494949494945,-0.17669810354709625
0,92,0.1238426043062794,0.6650711588987513,0.5592849747424894,35.875956875966615,1,50,0.3888955634602504,0.27617559543850095,5.218663458397716e-07,30.091408491134644,0.046824999153614044,-0.2769497036933899,0.45580808080808083,-0.17664097249507904
0,93,0.11970535718968936,0.6649090915561131,0.5588092145421627,35.95562258607393,1,50,0.3888955634602504,0.2760135280958627,4.0010104127991385e-07,30.190788745880127,0.0938388854265213,-0.03971518576145172,0.46212121212121215,-0.17657610774040222
0,94,0.12178238420462122,0.6640491775718063,0.5573517059832195,35.883915921252964,1,50,0.3888955634602504,0.27515361411155587,2.943005118778597e-07,30.28290629386902,0.1048768162727356,-0.03201897442340851,0.46843434343434337,-0.17654868960380554
0,95,0.11464271420726971,0.6638894340283944,0.557460281191984,35.880235736631086,1,50,0.3888955634602504,0.274993870568144,2.0458044895916516e-07,35.23575758934021,0.11330169439315796,-0.04657209664583206,0.47474747474747475,-0.17652647197246552
0,96,0.11860413727711658,0.6643064531290733,0.557860051691485,35.95990309474244,1,50,0.3888955634602504,0.27541088966882293,1.3103896009537207e-07,31.237637281417847,0.12317652255296707,-0.01528099924325943,0.4810606060606061,-0.17651847004890442
0,97,0.12057137474113581,0.6645636636631882,0.5580730233684097,35.95182373562891,1,50,0.3888955634602504,0.2756681002029378,7.375646182482875e-08,30.25845456123352,0.10979142785072327,-0.05150967091321945,0.4873737373737373,-0.17650672793388367
0,98,0.1226018631488693,0.6647678702432096,0.5582023945669207,35.94913968145613,1,50,0.3888955634602504,0.2758723067829592,3.279559171838198e-08,30.44550657272339,0.12011072039604187,-0.04784742742776871,0.4936868686868687,-0.17650240659713745
0,99,0.1208408707562758,0.664670825111804,0.5580160881241479,35.95331075738661,1,50,0.3888955634602504,0.2757752616515536,8.201139886109265e-09,30.804706573486328,0.30290231108665466,-0.02647029235959053,0.5,-0.17650100588798523
1,0,0.8191315495238012,0.40648652526082646,0.2778282325784041,91.60261826164351,0,49,0.4356358048439375,-0.029149279583111032,6e-06,17.26994013786316,0.7112820148468018,0.0,0.0,-0.004451646003872156
1,1,0.6810620609594851,0.4226453370136354,0.28743555995722586,99.88535944793458,0,49,0.4356358048439375,-0.01299046783030211,1.2e-05,15.36539340019226,0.5845969915390015,0.0,0.0,-0.015089811757206917
1,2,0.6374812746534542,0.47663623714042647,0.33933380545078395,93.05758517548813,0,49,0.4356358048439375,0.041000432296488976,1.8e-05,15.221199989318848,0.397170752286911,0.0,0.0,-0.035219706594944
1,3,0.6980801072655892,0.4801276705718425,0.3559816418477436,64.8499277097932,0,49,0.4356358048439375,0.04449186572790503,2.4e-05,24.33708667755127,0.3525477647781372,0.0,0.0,-0.05316338315606117
1,4,0.5884743746446104,0.5519855968522306,0.4168119768336074,77.19873759133151,0,49,0.4356358048439375,0.1163497920082931,3.0000000000000004e-05,23.99542808532715,0.4831749200820923,0.0,0.0,-0.084103062748909
1,5,0.4876866529182512,0.6327696182183065,0.5042632555937219,30.772429350463042,0,49,0.4356358048439375,0.19713381337436897,3e-05,24.366685390472412,0.4964869022369385,0.0,0.0,-0.11513656377792358
1,6,0.4668739039678963,0.6381585579969485,0.5036902808693933,28.606132966100084,0,49,0.4356358048439375,0.20252275315301105,2.999179886011389e-05,24.72236657142639,0.34956955909729004,0.0,0.0,-0.1298949122428894
1,7,0.446389339408096,0.6168412243428023,0.4815636795691965,47.641702655745725,0,49,0.4356358048439375,0.18120541949886482,2.9967204408281618e-05,24.982939958572388,0.601487398147583,0.0,0.0,-0.13585230708122253
1,8,0.430094055983485,0.6137742054537711,0.4804447244064145,38.205891806460244,0,49,0.4356358048439375,0.17813840060983366,2.9926243538175172e-05,23.99775743484497,0.6124045252799988,0.0,0.0,-0.14369021356105804
1,9,0.4261656491732111,0.6564778495229145,0.5282575901756076,33.772145611185735,0,49,0.4356358048439375,0.22084204467897706,2.9868961039904628e-05,23.94715142250061,0.40011805295944214,0.0,0.0,-0.1465919315814972
1,10,0.4070154051391446,0.6559431121471444,0.5233310788971484,32.654791552334935,0,49,0.4356358048439375,0.2203073073032069,2.9795419551040836e-05,26.76046061515808,0.28501230478286743,0.0,0.0,-0.15082527697086334
1,11,0.4153455976320773,0.6416909785707511,0.5152923499015445,27.074074376559242,0,49,0.4356358048439375,0.2060551737268136,2.970569948812214e-05,24.583967447280884,0.41423362493515015,0.0,0.0,-0.15392494201660156
1,12,0.3931504655249265,0.6114485675739074,0.47013744104571625,45.4730023636011,0,49,0.4356358048439375,0.17581276272996993,2.9599898958720088e-05,23.775378704071045,0.6182706952095032,0.0,0.0,-0.15643717348575592
1,13,0.37125423368142574,0.6712090025830653,0.5374907795717944,35.547129652993384,0,49,0.4356358048439375,0.23557319773912777,2.947813365416023e-05,24.0428409576416,0.35590094327926636,0.0,0.0,-0.15796992182731628
1,14,0.38428953077111927,0.5357060959721924,0.39183000653839145,84.8161182688875,0,49,0.4356358048439375,0.10007029112825494,2.9340536723015367e-05,24.98878264427185,0.36693453788757324,0.0,0.0,-0.16143713891506195
1,15,0.3695062623948467,0.6656863712477299,0.5321006834927743,27.105165622367466,0,49,0.4356358048439375,0.2300505664037924,2.9187258625509518e-05,27.052447080612183,0.4816054701805115,0.0,0.0,-0.16527444124221802
1,16,0.3769607331071581,0.6414463043530162,0.5105276506750586,46.361143615092985,0,49,0.4356358048439375,0.2058104995090787,2.9018466968991913e-05,24.334385633468628,0.19328796863555908,0.0,0.0,-0.16551578044891357
1,17,0.34576769690124354,0.6621165950461918,0.530208980779607,32.94788785660085,0,49,0.4356358048439375,0.2264807902022543,2.883434632466077e-05,23.75020408630371,0.26412492990493774,0.0,0.0,-0.1666913777589798
1,18,0.3611367287076249,0.6528909538882824,0.5302091483372638,33.15581095460869,1,49,0.4356358048439375,0.21725514904434495,2.863509802573744e-05,23.507272481918335,0.23732423782348633,0.0,0.0,-0.16744999587535858
1,19,0.34225904211706043,0.6530459567045985,0.5199311577483962,51.66082620598123,0,49,0.4356358048439375,0.21741015186066104,2.8420939947311454e-05,23.658577919006348,0.28176364302635193,0.0,0.0,-0.16952748596668243
1,20,0.3603053804563016,0.6692021959826472,0.5428430935637663,31.63032325451755,1,49,0.4356358048439375,0.2335663911387097,2.8192106268097336e-05,36.30333876609802,0.2457137405872345,-0.10963728278875351,0.0012626262626262534,-0.17113958299160004
