fold,epoch,loss,val_dice,val_iou,val_hd95,baseline_dice,delta,lr_bb,sec,ft,bd,w
0,33,0.20662616755889388,0.6003418254078683,0.5056533554414382,38.776211441904955,0.3888955634602504,0.2114462619476179,2.4016217209245377e-05,42.25202298164368,0.14301612973213196,-0.02867070585489273,0.08333333333333331
0,34,0.20867750808900717,0.565790850580817,0.4726585721058944,30.45090289959178,0.3888955634602504,0.17689528712056662,2.3614929940244155e-05,42.03795075416565,0.15536752343177795,-0.012110928073525429,0.08964646464646463
0,35,0.21605801582336426,0.5899538931232502,0.49463105938471846,41.1714000139726,0.3888955634602504,0.2010583296629998,2.320422237183641e-05,49.95796513557434,0.5511183142662048,0.10649175941944122,0.09595959595959595
0,36,0.20170779298154676,0.6006276572160474,0.504598128462497,36.71739838193735,0.3888955634602504,0.211732093755797,2.2784543606718227e-05,43.14979314804077,0.13803204894065857,-0.009457474574446678,0.10227272727272727
0,37,0.20684742334545875,0.5814928923600471,0.4824705999088231,37.78374017244193,0.3888955634602504,0.1925973288997967,2.2356352557457624e-05,41.69932174682617,0.5557677149772644,-0.0017475166823714972,0.10858585858585859
0,38,0.2006602491043052,0.6127830052405735,0.5105778616495021,38.821784210083216,0.3888955634602504,0.2238874417803231,2.1920117444680317e-05,42.656036376953125,0.12499943375587463,-0.006538962945342064,0.11489898989898988
0,39,0.18888233465199566,0.6299335310052697,0.5314043158963148,29.722016297247304,0.3888955634602504,0.24103796754501933,2.1476315285077393e-05,43.39025259017944,0.11071915924549103,-0.0695267766714096,0.12121212121212119
0,40,0.18984729705416425,0.6037265926628474,0.5031364678881018,38.88328392902588,0.3888955634602504,0.21483102920259706,2.1025431369794546e-05,48.18568730354309,0.1280088573694229,-0.031563155353069305,0.1275252525252525
0,41,0.19165326434434676,0.6147456944512768,0.510193705032931,40.55100970480369,0.3888955634602504,0.2258501309910264,2.056795873377331e-05,43.952499866485596,0.21492454409599304,-0.008733794093132019,0.1338383838383838
0,42,0.1812382626290224,0.6283308154002109,0.5151205259510444,40.28379257406676,0.3888955634602504,0.23943525193996046,2.0104397616624646e-05,42.45006227493286,0.16965794563293457,-0.006209745537489653,0.14015151515151514
0,43,0.18761633564623034,0.6191408811645751,0.5206394388263285,28.65158887879334,0.3888955634602504,0.23024531770432471,1.963525491562421e-05,42.15165591239929,0.191697359085083,-0.006701389327645302,0.14646464646464646
0,44,0.18457480565625795,0.6199156292018098,0.5199955122325758,31.95385499462234,0.3888955634602504,0.23102006574155937,1.916104363142767e-05,42.48939871788025,0.18744535744190216,-0.015293688513338566,0.15277777777777773
0,45,0.17941545451782187,0.5763474700526723,0.4844787728229684,31.72089650868206,0.3888955634602504,0.1874519065924219,1.8682282307111988e-05,49.755826473236084,0.1365637183189392,-0.01576327160000801,0.15909090909090906
0,46,0.18176399095326054,0.6638049946434702,0.5628914306093624,34.54397760196102,0.3888955634602504,0.2749094311832198,1.8199494461156203e-05,42.658446311950684,0.1415034830570221,-0.010339682921767235,0.1654040404040404
0,47,0.1799554192290014,0.5958467905459339,0.5007433519324728,33.08310447016117,0.3888955634602504,0.20695122708568353,1.771320801498165e-05,43.1332848072052,0.19222429394721985,-0.025799117982387543,0.1717171717171717
0,48,0.17276297038306995,0.6274470816578956,0.5253254266424444,40.73969224787137,0.3888955634602504,0.23855151819764525,1.722395471567763e-05,42.21535921096802,0.08931265771389008,-0.03946831449866295,0.178030303030303
0,49,0.17419685301732044,0.5997343940781384,0.5066007672626772,28.573962263360063,0.3888955634602504,0.21083883061788805,1.6732269554543794e-05,42.36436128616333,0.19229784607887268,-0.021426178514957428,0.18434343434343434
0,50,0.1629845997204586,0.6331133948935966,0.5302425045581297,30.96046886401837,0.3888955634602504,0.24421783143334624,1.623869018208499e-05,49.61953830718994,0.13684244453907013,-0.021305184811353683,0.19065656565656566
0,51,0.1633804099900382,0.5970864423689255,0.500141564869145,34.9296639449063,0.3888955634602504,0.2081908789086751,1.5743756320098334e-05,42.205047845840454,0.10495169460773468,-0.05405857041478157,0.19696969696969693
0,52,0.1703928747803581,0.6079108486165253,0.5060602884406449,43.18218017536624,0.3888955634602504,0.21901528515627494,1.524800917149538e-05,42.43121314048767,0.09711311757564545,-0.2977273166179657,0.2032828282828283
0,53,0.16471653059124947,0.5802752794421385,0.4779227197261444,36.092989555318155,0.3888955634602504,0.19137971598188813,1.4751990828504623e-05,42.1185040473938,0.1576901376247406,-0.014712167903780937,0.20959595959595959
0,54,0.16043423724417782,0.5941561415196129,0.49693150451820484,36.789286424699434,0.3888955634602504,0.20526057805936254,1.4256243679901665e-05,42.413804054260254,0.24499797821044922,-0.0014059469103813171,0.21590909090909086
0,55,0.15486938559583255,0.5935008575138341,0.4951092046136572,41.12997841958054,0.3888955634602504,0.2046052940535837,1.3761309817915017e-05,47.640570402145386,0.11044320464134216,-0.029083747416734695,0.2222222222222222
0,56,0.15617617538997106,0.6100680640183568,0.5024265141336189,42.20695919684064,0.3888955634602504,0.2211725005581064,1.3267730445456208e-05,43.17268919944763,0.162773996591568,-0.025915540754795074,0.2285353535353535
0,57,0.1519261625956516,0.6082109430292959,0.5127862576466575,25.3904925862969,0.3888955634602504,0.2193153795690455,1.277604528432237e-05,42.228572845458984,0.114665687084198,-0.010347435250878334,0.23484848484848486
0,58,0.1566698522287972,0.5833588265777605,0.4879184034539015,32.04369235012137,0.3888955634602504,0.1944632631175101,1.2286791985018356e-05,42.12303447723389,0.16838131844997406,-0.01902303472161293,0.24116161616161613
0,59,0.15142093043850394,0.6227308699129803,0.5249572735625937,40.70851534273021,0.3888955634602504,0.23383530645272993,1.18005055388438e-05,42.198344469070435,0.13906443119049072,-0.031356118619441986,0.24747474747474743
0,60,0.14566213394306143,0.6142168242325654,0.5140450166150454,23.58419296460255,0.3888955634602504,0.225321260772315,1.1317717692888014e-05,48.04284596443176,0.13960003852844238,-0.014194613322615623,0.2537878787878788
0,61,0.14399406815669974,0.5992174009468206,0.4997035929811795,33.66765005450456,0.3888955634602504,0.21032183748657024,1.0838956368572335e-05,42.819183349609375,0.1354416310787201,-0.004930059425532818,0.26010101010101006
0,62,0.14186164478258212,0.6184885617832497,0.5160566720351533,35.347611669373265,0.3888955634602504,0.22959299832299934,1.036474508437579e-05,41.988091707229614,0.10995505750179291,-0.028512313961982727,0.26641414141414144
0,63,0.1481965410770202,0.6016090821527658,0.5035463909039604,34.69140354761762,0.3888955634602504,0.21271351869251537,9.895602383375355e-06,42.20449447631836,0.1397687792778015,-0.008763357996940613,0.2727272727272727
0,64,0.14350722623722895,0.6081654490197657,0.5122450837356647,32.40428443120902,0.3888955634602504,0.21926988555951527,9.432041266226686e-06,42.34654378890991,0.09895536303520203,-0.04627121984958649,0.27904040404040403
0,65,0.13933539877132495,0.6209407383330926,0.5192613998735722,32.79294514664227,0.3888955634602504,0.2320451748728422,8.974568630205462e-06,49.633755683898926,0.20119567215442657,-0.02375725470483303,0.28535353535353536
0,66,0.1345230591084276,0.6026738156490872,0.5091828598962875,33.253254587109474,0.3888955634602504,0.21377825218883678,8.523684714922608e-06,43.355854749679565,0.09194178879261017,-0.042104125022888184,0.29166666666666663
0,67,0.13740971015424144,0.6222971285181221,0.5230558934933851,32.29327025184405,0.3888955634602504,0.23340156505787174,8.079882555319685e-06,41.56653833389282,0.16559499502182007,-0.01784156635403633,0.29797979797979796
0,68,0.1346207717243506,0.6128895879717668,0.5146303349071684,29.33711858959903,0.3888955634602504,0.22399402451151645,7.643647442542383e-06,42.37358784675598,0.12823815643787384,-0.15999504923820496,0.3042929292929293
0,69,0.1316765590893979,0.6122923644712318,0.5130813075630615,25.075939245053295,0.3888955634602504,0.22339680101098142,7.215456393281777e-06,41.96906352043152,0.1623004674911499,-0.024551037698984146,0.3106060606060606
0,70,0.13786363426824005,0.6148678622185081,0.5114636500004439,29.64842031435728,0.3888955634602504,0.2259722987582577,6.795777628163599e-06,48.76590967178345,0.10675926506519318,-0.03874887526035309,0.3169191919191919
0,71,0.1344983532112472,0.6120154651329581,0.51217320593218,29.32173791856007,0.3888955634602504,0.22311990167270773,6.3850700597558465e-06,42.36627411842346,0.5763481855392456,0.0015337720979005098,0.3232323232323232
0,72,0.13508889504841395,0.6232258106682066,0.5200743035907749,32.88444004360166,0.3888955634602504,0.2343302472079562,5.983782790754624e-06,42.13031578063965,0.09412083774805069,-0.32682889699935913,0.3295454545454546
0,73,0.12728875221646563,0.623453868630967,0.5217159252908127,32.85908629968225,0.3888955634602504,0.23455830517071657,5.592354622896944e-06,42.18755602836609,0.10506072640419006,-0.03667828440666199,0.3358585858585858
0,74,0.12639121163864525,0.6166334110680829,0.5153648732779317,36.125304711194815,0.3888955634602504,0.2277378476078325,5.21121357713747e-06,41.60366487503052,0.08866916596889496,-0.03988237679004669,0.3421717171717171
0,75,0.12395800224372319,0.6106241187645168,0.5130843368956159,30.243022759739244,0.3888955634602504,0.22172855530426644,4.840776425613887e-06,49.0774130821228,0.08040598779916763,-0.061740390956401825,0.3484848484848485
0,76,0.12390029567236803,0.6242725182706255,0.5225538884914578,32.75561398647537,0.3888955634602504,0.23537695481037507,4.481448235912671e-06,42.48747134208679,0.13359878957271576,-0.023232191801071167,0.3547979797979797
0,77,0.11848142955984388,0.6183499002395941,0.5177974619138243,34.996687102659074,0.3888955634602504,0.22945433677934374,4.133621928133666e-06,42.219491958618164,0.07002164423465729,-0.22118407487869263,0.36111111111111105
0,78,0.12081119737454823,0.6178290998083047,0.5143402300042759,38.33948058199439,0.3888955634602504,0.2289335363480543,3.7976778452376966e-06,41.42879247665405,0.11265261471271515,-0.04850361496210098,0.36742424242424243
0,79,0.12432763672300748,0.6194237462438625,0.5157298907345164,38.3696859898146,0.3888955634602504,0.23052818278361215,3.473983337147118e-06,42.4555823802948,0.11792223155498505,-0.029351960867643356,0.37373737373737376
0,80,0.12198134481298681,0.6274628016267143,0.5230225358018091,34.83436112565772,0.3888955634602504,0.2385672381664639,3.162892359054098e-06,49.288329124450684,0.11716139316558838,-0.028378792107105255,0.38005050505050497
0,81,0.12254646671365718,0.6179057904657822,0.5146549227670779,34.87711070261716,0.3888955634602504,0.2290102270055318,2.86474508437579e-06,43.459757566452026,0.21528872847557068,-0.03472433611750603,0.38636363636363635
0,82,0.11997286298749399,0.6266520208963633,0.523321936533785,34.47612181972927,0.3888955634602504,0.2377564574361129,2.5798675327796994e-06,41.98745250701904,0.11353384703397751,-0.01397719793021679,0.3926767676767677
0,83,0.1186391966683524,0.6276478492175291,0.524687010451093,36.02038049639265,0.3888955634602504,0.23875228575727875,2.308571213685967e-06,41.99414825439453,0.1272958368062973,-0.008993196301162243,0.3989898989898989
0,84,0.11436741236521274,0.6257608973950174,0.5234560879867153,36.49854401284175,0.3888955634602504,0.236865333934767,2.0511527856363916e-06,42.027629137039185,0.12052338570356369,-0.009049657732248306,0.4053030303030303
0,85,0.11379851910228632,0.6291196670016336,0.527209089246142,32.71664618931381,0.3888955634602504,0.24022410354138318,1.8078937319026655e-06,49.99344348907471,0.09990571439266205,-0.044320248067379,0.4116161616161616
0,86,0.11219336244524741,0.6314326647946013,0.5293843890445558,32.82609148295883,0.3888955634602504,0.24253710133435086,1.579060052688548e-06,43.124313831329346,0.06413350999355316,-0.1703798770904541,0.417929292929293
0,87,0.11603449285030365,0.6287447471402545,0.5262152683770883,32.88327808917566,0.3888955634602504,0.23984918368000413,1.3649019742625624e-06,41.820783615112305,0.12313473969697952,-0.02396107092499733,0.4242424242424242
0,88,0.11553234774239209,0.6226766637524513,0.5201826410608696,33.0502013941002,0.3888955634602504,0.23378110029220095,1.1656536753392288e-06,41.866493940353394,0.1629026234149933,-0.00666781235486269,0.4305555555555555
0,89,0.10918079407847657,0.6223329069026691,0.5196467069160495,32.96740663067025,0.3888955634602504,0.23343734344241868,9.815330310080889e-07,42.329572916030884,0.062421903014183044,-0.14341560006141663,0.4368686868686869
0,90,0.1136993055745047,0.6224637990442012,0.5201748579040335,33.02321398762948,0.3888955634602504,0.23356823558395085,8.127413744904805e-07,48.795679330825806,0.08153137564659119,-0.15693338215351105,0.4431818181818181
0,91,0.11422242984479787,0.6254522134503345,0.5226582314173671,32.97845660087028,0.3888955634602504,0.23655664999008413,6.594632769846353e-07,43.00820064544678,0.11573490500450134,-0.03126691281795502,0.44949494949494945
0,92,0.10993863125236666,0.6263260332621992,0.5236345175607935,32.95405471093393,0.3888955634602504,0.23743046980194876,5.218663458397716e-07,42.34296226501465,0.04294232279062271,-0.277301549911499,0.45580808080808083
0,93,0.11199024190403978,0.6269399193393679,0.5237908696817027,33.06306006585425,0.3888955634602504,0.2380443558791175,4.0010104127991385e-07,42.667922258377075,0.08517515659332275,-0.03980304300785065,0.46212121212121215
0,94,0.11010322522143928,0.6276486053554202,0.5246635940970782,33.02119285278213,0.3888955634602504,0.23875304189516983,2.943005118778597e-07,41.62207841873169,0.08875373750925064,-0.03213699162006378,0.46843434343434337
0,95,0.10603457658874746,0.6280396251767716,0.5251426354064307,32.966555735597126,0.3888955634602504,0.2391440617165212,2.0458044895916516e-07,48.66888928413391,0.09550197422504425,-0.04662512242794037,0.47474747474747475
0,96,0.10721506033929026,0.6280354719512536,0.5251716144413145,32.99528119790777,0.3888955634602504,0.23913990849100325,1.3103896009537207e-07,42.4878044128418,0.09717684984207153,-0.015620381571352482,0.4810606060606061
0,97,0.1077255941927433,0.6283723332510441,0.5253875736551703,33.114246325064876,0.3888955634602504,0.23947676979079374,7.375646182482875e-08,42.10929322242737,0.09221358597278595,-0.05159039795398712,0.4873737373737373
0,98,0.10834339382697125,0.6280973762166574,0.5251582607913402,33.00376375488422,0.3888955634602504,0.239201812756407,3.279559171838198e-08,42.46318435668945,0.09492038190364838,-0.0480060800909996,0.4936868686868687
0,99,0.1080232838130727,0.6278531664020642,0.5248521076875643,32.995683848834,0.3888955634602504,0.23895760294181384,8.201139886109265e-09,41.9037082195282,0.1923777312040329,-0.02647234871983528,0.5
1,0,0.7768216133117676,0.3847393489569956,0.2670525026520924,87.32576765173631,0.4356358048439375,-0.050896455886941916,6e-06,23.730841398239136,0.6278890371322632,0.0,0.0
1,1,0.6888007016814485,0.4216631079780289,0.2967581452665515,99.64111679666492,0.4356358048439375,-0.013972696865908574,1.2e-05,20.682057857513428,0.4292808473110199,0.0,0.0
1,2,0.6094726245014035,0.3227534764877362,0.20731609688219532,120.92995701339576,0.4356358048439375,-0.11288232835620127,1.8e-05,20.15093207359314,0.4024072289466858,0.0,0.0
1,3,0.6574704543668397,0.468729720665827,0.3429542354371735,74.52048438972305,0.4356358048439375,0.03309391582188953,2.4e-05,35.35389757156372,0.3324890732765198,0.0,0.0
1,4,0.5434543368767719,0.5579296378307264,0.42985878897477126,56.4907393393737,0.4356358048439375,0.12229383298678886,3.0000000000000004e-05,36.75107264518738,0.3872225284576416,0.0,0.0
1,5,0.47656288134808444,0.5930119287319467,0.47520769870709884,36.60649084054503,0.4356358048439375,0.15737612388800926,3e-05,37.68665099143982,0.36614328622817993,0.0,0.0
1,6,0.42819960962752907,0.5933396046126997,0.4700152579747704,34.098346804381,0.4356358048439375,0.15770379976876225,2.999179886011389e-05,36.81131291389465,0.2382935881614685,0.0,0.0
1,7,0.4302414667849638,0.619184175286853,0.5026980947373069,40.6244405712788,0.4356358048439375,0.1835483704429155,2.9967204408281618e-05,36.175625801086426,0.3642228841781616,0.0,0.0
1,5,0.4684131443500519,0.4716090258042915,0.3805328563310311,34.71175521292572,0.4356358048439375,0.03597322096035399,3e-05,35.57627081871033,0.7805904746055603,0.0,0.0
1,6,0.4295252701457666,0.5537269492008754,0.43674650005173804,44.07199010065212,0.4356358048439375,0.1180911443569379,2.999179886011389e-05,34.31658577919006,0.2434743344783783,0.0,0.0
1,7,0.41355468606462287,0.5731785779539823,0.4586371884976998,39.42614779015261,0.4356358048439375,0.1375427731100448,2.9967204408281618e-05,33.99076747894287,0.30764132738113403,0.0,0.0
1,8,0.3698255964079682,0.5729966331421303,0.47145690414057756,37.78430287229467,0.4356358048439375,0.13736082829819285,2.9926243538175172e-05,34.17332053184509,0.2757706046104431,0.0,0.0
1,9,0.3356444926894441,0.5734275524479591,0.4665496885725256,42.45698450058796,0.4356358048439375,0.13779174760402157,2.9868961039904628e-05,33.788294076919556,0.26099154353141785,0.0,0.0
1,10,0.3443318559807174,0.5656232124232101,0.4660324706136296,36.09232262519552,0.4356358048439375,0.12998740757927263,2.9795419551040836e-05,38.15126132965088,0.302331805229187,0.0,0.0
1,11,0.34402787867857487,0.5431061903746541,0.43467530795377457,41.90966695454481,0.4356358048439375,0.10747038553071664,2.970569948812214e-05,34.406184911727905,0.20633062720298767,0.0,0.0
1,12,0.32608523082976437,0.5326900262006239,0.42083619949706896,45.14424024712652,0.4356358048439375,0.0970542213566864,2.9599898958720088e-05,34.48530602455139,0.323116272687912,0.0,0.0
1,13,0.33201424230118187,0.5793736028422599,0.4816595686699609,37.585073146360486,0.4356358048439375,0.14373779799832243,2.947813365416023e-05,34.42564058303833,0.47085389494895935,0.0,0.0
1,14,0.3129454513593596,0.5953450017165672,0.48324962375340513,38.53163290854314,0.4356358048439375,0.15970919687262974,2.9340536723015367e-05,35.27864623069763,0.4409584701061249,0.0,0.0
1,15,0.2845037825861756,0.5514029985030874,0.4549201633488979,44.15191880125891,0.4356358048439375,0.11576719365914989,2.9187258625509518e-05,37.93087148666382,0.15517109632492065,0.0,0.0
1,16,0.27917551538165736,0.6011633472470838,0.4975888654326658,38.32042789115075,0.4356358048439375,0.16552754240314627,2.9018466968991913e-05,34.37592029571533,0.31287190318107605,0.0,0.0
1,17,0.2899081941161837,0.5735075008299568,0.4701080178063875,38.888689774541575,0.4356358048439375,0.13787169598601934,2.883434632466077e-05,34.95111417770386,0.5014849901199341,0.0,0.0
1,18,0.29931318851149813,0.5939071715453216,0.4876938255466487,40.16770570164777,0.4356358048439375,0.1582713667013841,2.863509802573744e-05,34.20197534561157,0.2668733596801758,0.0,0.0
1,19,0.2758894184110116,0.5892985707146899,0.47779826782867046,41.92868260536398,0.4356358048439375,0.15366276587075245,2.8420939947311454e-05,34.52941346168518,0.1933734118938446,0.0,0.0
1,20,0.27400168958975346,0.5992038082586665,0.4832637504810598,43.79148278557228,0.4356358048439375,0.163568003414729,2.8192106268097336e-05,49.76470351219177,0.2720755338668823,-0.06495499610900879,0.0012626262626262534
1,21,0.25560666879220884,0.5790651845315771,0.46258932751250514,46.39367607913481,0.4356358048439375,0.14342937968763958,2.794884721436361e-05,41.846253395080566,0.23573234677314758,-0.007119958288967609,0.0075757575757575725
1,22,0.25943002895433076,0.5773338501220944,0.47310001249721956,36.924744316966944,0.4356358048439375,0.14169804527815688,2.769142878631403e-05,41.23799800872803,0.15528523921966553,-0.043592654168605804,0.013888888888888874
1,23,0.25148514156438867,0.5786600773386325,0.4730672501460517,42.403483991172116,0.4356358048439375,0.14302427249469496,2.74201324672203e-05,41.20346975326538,0.18212376534938812,-0.05728224664926529,0.020202020202020193
1,24,0.255688732832062,0.6353378929348658,0.5219971328761327,37.365167122401715,0.4356358048439375,0.19970208809092826,2.7135254915624213e-05,41.12625050544739,0.18016432225704193,-0.039715476334095,0.026515151515151512
1,25,0.25425739160605837,0.6351471496815294,0.5181196048186409,36.1755088004839,0.4356358048439375,0.19951134483759192,2.6837107640945904e-05,48.291340827941895,0.16425581276416779,-0.13704149425029755,0.03282828282828283
1,26,0.23718203330526547,0.5690194048514723,0.47559259563602724,37.98064486759315,0.4356358048439375,0.1333836000075348,2.6526016662852887e-05,40.30806016921997,0.46066221594810486,0.00901916716247797,0.03914141414141415
1,27,0.2645643576979637,0.6131057306888005,0.500813836216587,39.99077098670083,0.4356358048439375,0.17746992584486299,2.620232215476231e-05,40.51862597465515,0.15448348224163055,-0.4066593050956726,0.045454545454545435
1,28,0.22991185589712493,0.6436833093018527,0.525503647367142,38.69769006828892,0.4356358048439375,0.2080475044579152,2.5866378071866338e-05,40.975289821624756,0.22416651248931885,-0.02194022759795189,0.051767676767676754
1,29,0.23077334387570012,0.6100547139466984,0.5017188094481337,34.78173034496807,0.4356358048439375,0.17441890910276092,2.5518551764087326e-05,42.842618227005005,0.6540381908416748,0.027502913028001785,0.05808080808080807
1,30,0.2237086820663238,0.627035637122797,0.5145233980848375,32.41261128196368,0.4356358048439375,0.19139983227885948,2.5159223574386117e-05,47.51669669151306,0.18419688940048218,-0.06979038566350937,0.06439393939393939
1,31,0.2228824675691371,0.623360957315368,0.5069495811744332,40.503617232555015,0.4356358048439375,0.1877251524714305,2.478878642286253e-05,41.67211055755615,0.4209710359573364,-0.009170844219624996,0.0707070707070707
1,32,0.22442706689542655,0.6333502276390566,0.5211447312864017,37.237970902195144,0.4356358048439375,0.19771442279511908,2.4407645377103056e-05,40.0075786113739,0.13264915347099304,-0.057542648166418076,0.07702020202020203
1,33,0.21422819519529537,0.6374409784092541,0.5195311190008797,42.7188287303715,0.4356358048439375,0.20180517356531658,2.4016217209245377e-05,40.75480842590332,0.18277209997177124,-0.0213497132062912,0.08333333333333331
1,34,0.21001207326747934,0.6223172842259694,0.5107537446771647,36.108452938556205,0.4356358048439375,0.18668147938203195,2.3614929940244155e-05,40.23068428039551,0.12396290898323059,-0.05371003597974777,0.08964646464646463
