fold,epoch,loss,val_dice,val_iou,val_hd95,baseline_dice,delta,lr_bb,sec,ft,bd,w
0,0,0.6624990823317547,0.5740078447779062,0.439650527784545,22.499485392345765,0.3888955634602504,0.18511228131765584,3e-05,36.57845950126648,0.9733147621154785,0.0,0.0
0,1,0.5159083525745236,0.5691082112147356,0.44358592255761636,37.005219589159886,0.3888955634602504,0.18021264775448526,3e-05,38.091105222702026,0.6949390769004822,0.0,0.0
0,2,0.4558748894808244,0.5901724167939197,0.45915136108036786,27.762924322162434,0.3888955634602504,0.20127685333366935,2.999244813574778e-05,36.77552342414856,0.27908021211624146,0.0,0.0
0,3,0.42081456768269443,0.5904136823053023,0.47285544509296246,24.133860664791094,0.3888955634602504,0.20151811884505194,2.9969800147078265e-05,37.76799488067627,0.29272621870040894,0.0,0.0
0,4,0.37404542735644747,0.6059179751872391,0.496623860854225,21.532294600333042,0.3888955634602504,0.21702241172698872,2.993207883859627e-05,37.47923135757446,0.3644648790359497,0.0,0.0
0,5,0.3601260772164987,0.6434998626275613,0.5198718624435965,24.29664621690087,0.3888955634602504,0.2546042991673109,2.9879322192461932e-05,38.106529712677,0.33352142572402954,0.0,0.0
0,6,0.344357539500509,0.6697727949993592,0.558970011745389,24.448328279953298,0.3888955634602504,0.28087723153910876,2.9811583330145915e-05,37.03360414505005,0.37607717514038086,0.0,0.0
0,7,0.3365500849120471,0.6369732267490902,0.5158014216114609,31.958364719199363,0.3888955634602504,0.2480776632888398,2.97289304589406e-05,37.76903200149536,0.26731717586517334,0.0,0.0
0,8,0.3177446692573781,0.6157486806768846,0.4885345881280657,32.68680912345775,0.3888955634602504,0.2268531172166342,2.963144680328111e-05,37.04211163520813,0.23815958201885223,0.0,0.0
0,9,0.3403845678786842,0.635406638389967,0.5156576382989823,24.245494705697997,0.3888955634602504,0.24651107492971663,2.9519230520945346e-05,36.901867151260376,0.33716318011283875,0.0,0.0
0,10,0.30174521432847395,0.6593096171697865,0.5499200091091706,25.413996641213238,0.3888955634602504,0.27041405370953614,2.939239460421746e-05,36.79294800758362,0.15508697926998138,0.0,0.0
